ID,Machi,Community,Sex.1male,adol.less20,mat.20to50,old.over50,School.mest,ExEmpMest,ExComMest,Question,Response
109,1,T,1,0,1,0,1,1,1,6,0
109,1,T,1,0,1,0,1,1,1,10,0
109,1,T,1,0,1,0,1,1,1,11,0
109,1,T,1,0,1,0,1,1,1,12,1
109,1,T,1,0,1,0,1,1,1,17,0
109,1,T,1,0,1,0,1,1,1,19,0
109,1,T,1,0,1,0,1,1,1,20,0
109,1,T,1,0,1,0,1,1,1,21,1
109,1,T,1,0,1,0,1,1,1,22,1
109,1,T,1,0,1,0,1,1,1,24,0
109,1,T,1,0,1,0,1,1,1,29,1
109,1,T,1,0,1,0,1,1,1,30,1
55,1,T,1,0,1,0,0,1,1,1,0
55,1,T,1,0,1,0,0,1,1,5,1
55,1,T,1,0,1,0,0,1,1,6,0
55,1,T,1,0,1,0,0,1,1,10,0
55,1,T,1,0,1,0,0,1,1,11,0
55,1,T,1,0,1,0,0,1,1,12,0
55,1,T,1,0,1,0,0,1,1,17,1
55,1,T,1,0,1,0,0,1,1,19,1
55,1,T,1,0,1,0,0,1,1,20,0
55,1,T,1,0,1,0,0,1,1,22,1
55,1,T,1,0,1,0,0,1,1,29,1
55,1,T,1,0,1,0,0,1,1,30,1
19,1,T,1,0,1,0,1,0,1,1,0
19,1,T,1,0,1,0,1,0,1,5,1
19,1,T,1,0,1,0,1,0,1,6,1
19,1,T,1,0,1,0,1,0,1,10,0
19,1,T,1,0,1,0,1,0,1,11,0
19,1,T,1,0,1,0,1,0,1,12,0
19,1,T,1,0,1,0,1,0,1,17,1
19,1,T,1,0,1,0,1,0,1,21,1
19,1,T,1,0,1,0,1,0,1,22,0
19,1,T,1,0,1,0,1,0,1,24,0
19,1,T,1,0,1,0,1,0,1,29,1
19,1,T,1,0,1,0,1,0,1,30,1
120,1,T,0,0,1,0,0,0,1,1,1
120,1,T,0,0,1,0,0,0,1,5,1
120,1,T,0,0,1,0,0,0,1,6,1
120,1,T,0,0,1,0,0,0,1,10,1
120,1,T,0,0,1,0,0,0,1,11,1
120,1,T,0,0,1,0,0,0,1,12,1
120,1,T,0,0,1,0,0,0,1,17,1
120,1,T,0,0,1,0,0,0,1,19,0
120,1,T,0,0,1,0,0,0,1,20,1
120,1,T,0,0,1,0,0,0,1,21,1
120,1,T,0,0,1,0,0,0,1,22,1
120,1,T,0,0,1,0,0,0,1,24,1
120,1,T,0,0,1,0,0,0,1,29,1
120,1,T,0,0,1,0,0,0,1,30,1
122,1,T,0,0,1,0,0,0,1,1,0
122,1,T,0,0,1,0,0,0,1,5,1
122,1,T,0,0,1,0,0,0,1,6,0
122,1,T,0,0,1,0,0,0,1,10,1
122,1,T,0,0,1,0,0,0,1,11,0
122,1,T,0,0,1,0,0,0,1,12,1
122,1,T,0,0,1,0,0,0,1,17,0
122,1,T,0,0,1,0,0,0,1,19,0
122,1,T,0,0,1,0,0,0,1,21,1
122,1,T,0,0,1,0,0,0,1,22,0
122,1,T,0,0,1,0,0,0,1,24,0
122,1,T,0,0,1,0,0,0,1,29,1
122,1,T,0,0,1,0,0,0,1,30,1
31,1,T,0,1,0,0,0,0,0,1,1
31,1,T,0,1,0,0,0,0,0,5,1
31,1,T,0,1,0,0,0,0,0,6,0
31,1,T,0,1,0,0,0,0,0,10,1
31,1,T,0,1,0,0,0,0,0,11,1
31,1,T,0,1,0,0,0,0,0,12,0
31,1,T,0,1,0,0,0,0,0,17,0
31,1,T,0,1,0,0,0,0,0,19,0
31,1,T,0,1,0,0,0,0,0,20,0
31,1,T,0,1,0,0,0,0,0,21,1
31,1,T,0,1,0,0,0,0,0,22,0
31,1,T,0,1,0,0,0,0,0,24,1
31,1,T,0,1,0,0,0,0,0,29,1
31,1,T,0,1,0,0,0,0,0,30,0
161,1,T,1,0,1,0,1,1,1,1,0
161,1,T,1,0,1,0,1,1,1,5,1
161,1,T,1,0,1,0,1,1,1,6,1
161,1,T,1,0,1,0,1,1,1,10,0
161,1,T,1,0,1,0,1,1,1,11,0
161,1,T,1,0,1,0,1,1,1,12,0
161,1,T,1,0,1,0,1,1,1,17,1
161,1,T,1,0,1,0,1,1,1,20,0
161,1,T,1,0,1,0,1,1,1,21,1
161,1,T,1,0,1,0,1,1,1,22,1
161,1,T,1,0,1,0,1,1,1,24,0
57,1,T,0,0,1,0,0,0,0,1,1
57,1,T,0,0,1,0,0,0,0,5,1
57,1,T,0,0,1,0,0,0,0,6,1
57,1,T,0,0,1,0,0,0,0,10,1
57,1,T,0,0,1,0,0,0,0,11,1
57,1,T,0,0,1,0,0,0,0,12,1
57,1,T,0,0,1,0,0,0,0,17,0
57,1,T,0,0,1,0,0,0,0,19,0
57,1,T,0,0,1,0,0,0,0,20,0
57,1,T,0,0,1,0,0,0,0,21,1
57,1,T,0,0,1,0,0,0,0,24,1
57,1,T,0,0,1,0,0,0,0,29,1
57,1,T,0,0,1,0,0,0,0,30,0
29,1,T,1,0,1,0,0,1,1,1,0
29,1,T,1,0,1,0,0,1,1,5,1
29,1,T,1,0,1,0,0,1,1,10,1
29,1,T,1,0,1,0,0,1,1,11,1
29,1,T,1,0,1,0,0,1,1,12,1
29,1,T,1,0,1,0,0,1,1,17,0
29,1,T,1,0,1,0,0,1,1,20,1
29,1,T,1,0,1,0,0,1,1,21,0
29,1,T,1,0,1,0,0,1,1,22,1
29,1,T,1,0,1,0,0,1,1,24,1
29,1,T,1,0,1,0,0,1,1,29,1
29,1,T,1,0,1,0,0,1,1,30,1
61,1,T,1,1,0,0,0,0,0,5,1
61,1,T,1,1,0,0,0,0,0,6,1
61,1,T,1,1,0,0,0,0,0,10,1
61,1,T,1,1,0,0,0,0,0,11,1
61,1,T,1,1,0,0,0,0,0,12,1
61,1,T,1,1,0,0,0,0,0,17,0
61,1,T,1,1,0,0,0,0,0,19,1
61,1,T,1,1,0,0,0,0,0,20,0
61,1,T,1,1,0,0,0,0,0,21,1
61,1,T,1,1,0,0,0,0,0,22,0
61,1,T,1,1,0,0,0,0,0,24,1
61,1,T,1,1,0,0,0,0,0,29,1
61,1,T,1,1,0,0,0,0,0,30,1
87,1,T,0,1,0,0,0,0,1,1,1
87,1,T,0,1,0,0,0,0,1,5,1
87,1,T,0,1,0,0,0,0,1,6,1
87,1,T,0,1,0,0,0,0,1,10,0
87,1,T,0,1,0,0,0,0,1,11,0
87,1,T,0,1,0,0,0,0,1,12,0
87,1,T,0,1,0,0,0,0,1,17,0
87,1,T,0,1,0,0,0,0,1,19,0
87,1,T,0,1,0,0,0,0,1,21,1
87,1,T,0,1,0,0,0,0,1,24,1
115,1,T,1,0,0,1,0,0,0,1,1
115,1,T,1,0,0,1,0,0,0,5,1
115,1,T,1,0,0,1,0,0,0,6,1
115,1,T,1,0,0,1,0,0,0,10,0
115,1,T,1,0,0,1,0,0,0,11,1
115,1,T,1,0,0,1,0,0,0,12,1
115,1,T,1,0,0,1,0,0,0,17,0
115,1,T,1,0,0,1,0,0,0,19,0
115,1,T,1,0,0,1,0,0,0,20,0
115,1,T,1,0,0,1,0,0,0,21,1
115,1,T,1,0,0,1,0,0,0,22,1
115,1,T,1,0,0,1,0,0,0,24,1
115,1,T,1,0,0,1,0,0,0,29,1
115,1,T,1,0,0,1,0,0,0,30,1
28,1,T,0,0,1,0,0,0,1,1,1
28,1,T,0,0,1,0,0,0,1,5,1
28,1,T,0,0,1,0,0,0,1,6,1
28,1,T,0,0,1,0,0,0,1,10,1
28,1,T,0,0,1,0,0,0,1,11,1
28,1,T,0,0,1,0,0,0,1,12,1
28,1,T,0,0,1,0,0,0,1,17,0
28,1,T,0,0,1,0,0,0,1,19,0
28,1,T,0,0,1,0,0,0,1,20,1
28,1,T,0,0,1,0,0,0,1,21,1
28,1,T,0,0,1,0,0,0,1,22,0
28,1,T,0,0,1,0,0,0,1,24,1
28,1,T,0,0,1,0,0,0,1,29,1
28,1,T,0,0,1,0,0,0,1,30,1
18,1,T,0,0,1,0,0,0,0,1,1
18,1,T,0,0,1,0,0,0,0,5,1
18,1,T,0,0,1,0,0,0,0,6,1
18,1,T,0,0,1,0,0,0,0,10,1
18,1,T,0,0,1,0,0,0,0,11,1
18,1,T,0,0,1,0,0,0,0,12,1
18,1,T,0,0,1,0,0,0,0,17,1
18,1,T,0,0,1,0,0,0,0,19,1
18,1,T,0,0,1,0,0,0,0,20,1
18,1,T,0,0,1,0,0,0,0,21,1
18,1,T,0,0,1,0,0,0,0,22,1
18,1,T,0,0,1,0,0,0,0,24,1
18,1,T,0,0,1,0,0,0,0,29,1
18,1,T,0,0,1,0,0,0,0,30,1
44,1,T,0,0,1,0,0,0,1,1,1
44,1,T,0,0,1,0,0,0,1,5,1
44,1,T,0,0,1,0,0,0,1,6,1
44,1,T,0,0,1,0,0,0,1,10,1
44,1,T,0,0,1,0,0,0,1,11,1
44,1,T,0,0,1,0,0,0,1,12,0
44,1,T,0,0,1,0,0,0,1,17,0
44,1,T,0,0,1,0,0,0,1,19,1
44,1,T,0,0,1,0,0,0,1,20,1
44,1,T,0,0,1,0,0,0,1,21,1
44,1,T,0,0,1,0,0,0,1,22,1
44,1,T,0,0,1,0,0,0,1,24,1
44,1,T,0,0,1,0,0,0,1,30,0
141,1,T,1,0,1,0,0,1,1,1,1
141,1,T,1,0,1,0,0,1,1,5,1
141,1,T,1,0,1,0,0,1,1,6,0
141,1,T,1,0,1,0,0,1,1,10,1
141,1,T,1,0,1,0,0,1,1,11,1
141,1,T,1,0,1,0,0,1,1,12,1
141,1,T,1,0,1,0,0,1,1,17,0
141,1,T,1,0,1,0,0,1,1,19,0
141,1,T,1,0,1,0,0,1,1,20,0
141,1,T,1,0,1,0,0,1,1,21,1
141,1,T,1,0,1,0,0,1,1,22,0
141,1,T,1,0,1,0,0,1,1,24,1
141,1,T,1,0,1,0,0,1,1,29,0
141,1,T,1,0,1,0,0,1,1,30,1
7,1,T,0,0,1,0,0,0,1,1,1
7,1,T,0,0,1,0,0,0,1,5,1
7,1,T,0,0,1,0,0,0,1,6,0
7,1,T,0,0,1,0,0,0,1,10,1
7,1,T,0,0,1,0,0,0,1,11,1
7,1,T,0,0,1,0,0,0,1,12,0
7,1,T,0,0,1,0,0,0,1,17,0
7,1,T,0,0,1,0,0,0,1,19,1
7,1,T,0,0,1,0,0,0,1,20,1
7,1,T,0,0,1,0,0,0,1,21,1
7,1,T,0,0,1,0,0,0,1,22,0
7,1,T,0,0,1,0,0,0,1,24,1
7,1,T,0,0,1,0,0,0,1,29,1
146,1,T,1,0,1,0,1,1,1,1,1
146,1,T,1,0,1,0,1,1,1,5,1
146,1,T,1,0,1,0,1,1,1,6,0
146,1,T,1,0,1,0,1,1,1,10,0
146,1,T,1,0,1,0,1,1,1,11,0
146,1,T,1,0,1,0,1,1,1,12,0
146,1,T,1,0,1,0,1,1,1,17,0
146,1,T,1,0,1,0,1,1,1,19,0
146,1,T,1,0,1,0,1,1,1,20,0
146,1,T,1,0,1,0,1,1,1,21,0
146,1,T,1,0,1,0,1,1,1,22,0
146,1,T,1,0,1,0,1,1,1,24,1
105,1,T,1,0,1,0,0,1,1,1,0
105,1,T,1,0,1,0,0,1,1,5,1
105,1,T,1,0,1,0,0,1,1,6,0
105,1,T,1,0,1,0,0,1,1,10,1
105,1,T,1,0,1,0,0,1,1,11,0
105,1,T,1,0,1,0,0,1,1,12,1
105,1,T,1,0,1,0,0,1,1,19,1
105,1,T,1,0,1,0,0,1,1,20,1
105,1,T,1,0,1,0,0,1,1,21,1
105,1,T,1,0,1,0,0,1,1,24,0
105,1,T,1,0,1,0,0,1,1,29,1
105,1,T,1,0,1,0,0,1,1,30,1
155,1,T,0,0,1,0,1,0,1,1,1
155,1,T,0,0,1,0,1,0,1,5,0
155,1,T,0,0,1,0,1,0,1,6,1
155,1,T,0,0,1,0,1,0,1,10,0
155,1,T,0,0,1,0,1,0,1,11,0
155,1,T,0,0,1,0,1,0,1,12,1
155,1,T,0,0,1,0,1,0,1,17,1
155,1,T,0,0,1,0,1,0,1,19,1
155,1,T,0,0,1,0,1,0,1,20,0
155,1,T,0,0,1,0,1,0,1,21,1
155,1,T,0,0,1,0,1,0,1,22,1
155,1,T,0,0,1,0,1,0,1,24,0
135,1,T,0,0,0,1,0,0,1,1,0
135,1,T,0,0,0,1,0,0,1,5,1
135,1,T,0,0,0,1,0,0,1,6,1
135,1,T,0,0,0,1,0,0,1,11,0
135,1,T,0,0,0,1,0,0,1,12,1
135,1,T,0,0,0,1,0,0,1,17,1
135,1,T,0,0,0,1,0,0,1,19,0
135,1,T,0,0,0,1,0,0,1,21,1
135,1,T,0,0,0,1,0,0,1,22,1
135,1,T,0,0,0,1,0,0,1,29,1
135,1,T,0,0,0,1,0,0,1,30,1
171,1,T,0,0,1,0,0,0,0,1,1
171,1,T,0,0,1,0,0,0,0,5,1
171,1,T,0,0,1,0,0,0,0,6,1
171,1,T,0,0,1,0,0,0,0,10,1
171,1,T,0,0,1,0,0,0,0,11,0
171,1,T,0,0,1,0,0,0,0,12,1
171,1,T,0,0,1,0,0,0,0,17,0
171,1,T,0,0,1,0,0,0,0,19,1
171,1,T,0,0,1,0,0,0,0,20,1
171,1,T,0,0,1,0,0,0,0,21,1
171,1,T,0,0,1,0,0,0,0,22,0
171,1,T,0,0,1,0,0,0,0,24,0
171,1,T,0,0,1,0,0,0,0,29,0
171,1,T,0,0,1,0,0,0,0,30,0
107,1,T,0,0,1,0,0,0,1,1,1
107,1,T,0,0,1,0,0,0,1,5,1
107,1,T,0,0,1,0,0,0,1,6,1
107,1,T,0,0,1,0,0,0,1,10,1
107,1,T,0,0,1,0,0,0,1,11,0
107,1,T,0,0,1,0,0,0,1,12,1
107,1,T,0,0,1,0,0,0,1,17,0
107,1,T,0,0,1,0,0,0,1,19,1
107,1,T,0,0,1,0,0,0,1,20,1
107,1,T,0,0,1,0,0,0,1,21,1
107,1,T,0,0,1,0,0,0,1,22,1
107,1,T,0,0,1,0,0,0,1,29,1
107,1,T,0,0,1,0,0,0,1,30,1
45,1,T,1,0,1,0,0,0,1,1,0
45,1,T,1,0,1,0,0,0,1,5,1
45,1,T,1,0,1,0,0,0,1,6,1
45,1,T,1,0,1,0,0,0,1,10,1
45,1,T,1,0,1,0,0,0,1,11,1
45,1,T,1,0,1,0,0,0,1,12,1
45,1,T,1,0,1,0,0,0,1,17,0
45,1,T,1,0,1,0,0,0,1,19,0
45,1,T,1,0,1,0,0,0,1,20,1
45,1,T,1,0,1,0,0,0,1,21,1
45,1,T,1,0,1,0,0,0,1,22,0
45,1,T,1,0,1,0,0,0,1,24,1
45,1,T,1,0,1,0,0,0,1,29,1
45,1,T,1,0,1,0,0,0,1,30,1
119,1,T,1,0,1,0,0,0,1,1,0
119,1,T,1,0,1,0,0,0,1,5,0
119,1,T,1,0,1,0,0,0,1,6,0
119,1,T,1,0,1,0,0,0,1,10,1
119,1,T,1,0,1,0,0,0,1,11,0
119,1,T,1,0,1,0,0,0,1,12,1
119,1,T,1,0,1,0,0,0,1,17,0
119,1,T,1,0,1,0,0,0,1,21,1
119,1,T,1,0,1,0,0,0,1,22,1
119,1,T,1,0,1,0,0,0,1,24,1
119,1,T,1,0,1,0,0,0,1,29,1
119,1,T,1,0,1,0,0,0,1,30,1
123,1,T,1,0,1,0,0,1,1,1,1
123,1,T,1,0,1,0,0,1,1,5,1
123,1,T,1,0,1,0,0,1,1,6,0
123,1,T,1,0,1,0,0,1,1,10,1
123,1,T,1,0,1,0,0,1,1,11,1
123,1,T,1,0,1,0,0,1,1,12,1
123,1,T,1,0,1,0,0,1,1,17,0
123,1,T,1,0,1,0,0,1,1,19,1
123,1,T,1,0,1,0,0,1,1,21,1
123,1,T,1,0,1,0,0,1,1,22,1
123,1,T,1,0,1,0,0,1,1,24,0
145,1,T,0,0,1,0,0,0,1,5,1
145,1,T,0,0,1,0,0,0,1,6,0
145,1,T,0,0,1,0,0,0,1,10,1
145,1,T,0,0,1,0,0,0,1,11,1
145,1,T,0,0,1,0,0,0,1,12,1
145,1,T,0,0,1,0,0,0,1,17,0
145,1,T,0,0,1,0,0,0,1,19,0
145,1,T,0,0,1,0,0,0,1,20,1
145,1,T,0,0,1,0,0,0,1,21,1
145,1,T,0,0,1,0,0,0,1,22,0
145,1,T,0,0,1,0,0,0,1,24,0
66,1,T,0,0,1,0,0,0,0,1,1
66,1,T,0,0,1,0,0,0,0,5,1
66,1,T,0,0,1,0,0,0,0,6,0
66,1,T,0,0,1,0,0,0,0,10,1
66,1,T,0,0,1,0,0,0,0,11,1
66,1,T,0,0,1,0,0,0,0,12,1
66,1,T,0,0,1,0,0,0,0,17,0
66,1,T,0,0,1,0,0,0,0,21,1
66,1,T,0,0,1,0,0,0,0,24,1
66,1,T,0,0,1,0,0,0,0,29,1
66,1,T,0,0,1,0,0,0,0,30,0
242,1,T,0,1,0,0,0,0,0,1,1
242,1,T,0,1,0,0,0,0,0,5,1
242,1,T,0,1,0,0,0,0,0,6,0
242,1,T,0,1,0,0,0,0,0,10,1
242,1,T,0,1,0,0,0,0,0,11,1
242,1,T,0,1,0,0,0,0,0,12,1
242,1,T,0,1,0,0,0,0,0,17,0
242,1,T,0,1,0,0,0,0,0,19,0
242,1,T,0,1,0,0,0,0,0,20,0
242,1,T,0,1,0,0,0,0,0,21,1
242,1,T,0,1,0,0,0,0,0,22,0
242,1,T,0,1,0,0,0,0,0,24,1
242,1,T,0,1,0,0,0,0,0,29,1
242,1,T,0,1,0,0,0,0,0,30,0
3,1,T,0,0,1,0,0,0,1,1,1
3,1,T,0,0,1,0,0,0,1,5,1
3,1,T,0,0,1,0,0,0,1,6,1
3,1,T,0,0,1,0,0,0,1,10,1
3,1,T,0,0,1,0,0,0,1,11,1
3,1,T,0,0,1,0,0,0,1,12,1
3,1,T,0,0,1,0,0,0,1,17,1
3,1,T,0,0,1,0,0,0,1,19,1
3,1,T,0,0,1,0,0,0,1,20,1
3,1,T,0,0,1,0,0,0,1,21,1
3,1,T,0,0,1,0,0,0,1,22,0
3,1,T,0,0,1,0,0,0,1,24,1
3,1,T,0,0,1,0,0,0,1,29,1
3,1,T,0,0,1,0,0,0,1,30,1
94,1,T,1,0,0,1,0,0,1,1,1
94,1,T,1,0,0,1,0,0,1,6,0
94,1,T,1,0,0,1,0,0,1,10,0
94,1,T,1,0,0,1,0,0,1,11,0
94,1,T,1,0,0,1,0,0,1,12,1
94,1,T,1,0,0,1,0,0,1,17,0
94,1,T,1,0,0,1,0,0,1,19,0
94,1,T,1,0,0,1,0,0,1,20,1
94,1,T,1,0,0,1,0,0,1,21,1
94,1,T,1,0,0,1,0,0,1,24,1
30,1,T,0,0,1,0,0,0,1,1,0
30,1,T,0,0,1,0,0,0,1,5,1
30,1,T,0,0,1,0,0,0,1,6,0
30,1,T,0,0,1,0,0,0,1,10,0
30,1,T,0,0,1,0,0,0,1,11,1
30,1,T,0,0,1,0,0,0,1,12,1
30,1,T,0,0,1,0,0,0,1,17,0
30,1,T,0,0,1,0,0,0,1,20,1
30,1,T,0,0,1,0,0,0,1,21,1
30,1,T,0,0,1,0,0,0,1,22,0
30,1,T,0,0,1,0,0,0,1,24,1
30,1,T,0,0,1,0,0,0,1,30,1
95,1,T,0,0,0,1,0,0,0,1,1
95,1,T,0,0,0,1,0,0,0,5,1
95,1,T,0,0,0,1,0,0,0,10,0
95,1,T,0,0,0,1,0,0,0,11,1
95,1,T,0,0,0,1,0,0,0,12,0
95,1,T,0,0,0,1,0,0,0,17,0
95,1,T,0,0,0,1,0,0,0,19,1
95,1,T,0,0,0,1,0,0,0,20,1
95,1,T,0,0,0,1,0,0,0,24,1
84,1,T,0,0,1,0,0,0,1,1,1
84,1,T,0,0,1,0,0,0,1,5,1
84,1,T,0,0,1,0,0,0,1,6,1
84,1,T,0,0,1,0,0,0,1,10,0
84,1,T,0,0,1,0,0,0,1,11,1
84,1,T,0,0,1,0,0,0,1,12,1
84,1,T,0,0,1,0,0,0,1,17,0
84,1,T,0,0,1,0,0,0,1,19,1
84,1,T,0,0,1,0,0,0,1,20,1
84,1,T,0,0,1,0,0,0,1,21,1
84,1,T,0,0,1,0,0,0,1,24,1
84,1,T,0,0,1,0,0,0,1,29,1
84,1,T,0,0,1,0,0,0,1,30,1
71,1,T,0,0,1,0,0,0,0,1,1
71,1,T,0,0,1,0,0,0,0,5,1
71,1,T,0,0,1,0,0,0,0,6,1
71,1,T,0,0,1,0,0,0,0,10,0
71,1,T,0,0,1,0,0,0,0,11,1
71,1,T,0,0,1,0,0,0,0,12,1
71,1,T,0,0,1,0,0,0,0,17,0
71,1,T,0,0,1,0,0,0,0,21,1
71,1,T,0,0,1,0,0,0,0,24,0
71,1,T,0,0,1,0,0,0,0,29,1
71,1,T,0,0,1,0,0,0,0,30,0
110,1,T,0,0,1,0,0,0,1,1,1
110,1,T,0,0,1,0,0,0,1,5,1
110,1,T,0,0,1,0,0,0,1,10,1
110,1,T,0,0,1,0,0,0,1,11,1
110,1,T,0,0,1,0,0,0,1,12,1
110,1,T,0,0,1,0,0,0,1,17,0
110,1,T,0,0,1,0,0,0,1,19,0
110,1,T,0,0,1,0,0,0,1,20,0
110,1,T,0,0,1,0,0,0,1,21,0
110,1,T,0,0,1,0,0,0,1,22,1
110,1,T,0,0,1,0,0,0,1,24,1
110,1,T,0,0,1,0,0,0,1,29,1
110,1,T,0,0,1,0,0,0,1,30,1
154,1,T,0,0,1,0,0,1,1,1,1
154,1,T,0,0,1,0,0,1,1,5,1
154,1,T,0,0,1,0,0,1,1,6,0
154,1,T,0,0,1,0,0,1,1,10,0
154,1,T,0,0,1,0,0,1,1,11,0
154,1,T,0,0,1,0,0,1,1,12,1
154,1,T,0,0,1,0,0,1,1,17,0
154,1,T,0,0,1,0,0,1,1,20,0
154,1,T,0,0,1,0,0,1,1,21,0
154,1,T,0,0,1,0,0,1,1,22,1
154,1,T,0,0,1,0,0,1,1,24,0
154,1,T,0,0,1,0,0,1,1,29,0
154,1,T,0,0,1,0,0,1,1,30,1
85,1,T,0,0,1,0,0,0,1,1,1
85,1,T,0,0,1,0,0,0,1,5,1
85,1,T,0,0,1,0,0,0,1,6,1
85,1,T,0,0,1,0,0,0,1,10,0
85,1,T,0,0,1,0,0,0,1,11,1
85,1,T,0,0,1,0,0,0,1,12,0
85,1,T,0,0,1,0,0,0,1,17,0
85,1,T,0,0,1,0,0,0,1,19,1
85,1,T,0,0,1,0,0,0,1,20,0
85,1,T,0,0,1,0,0,0,1,21,1
85,1,T,0,0,1,0,0,0,1,22,0
85,1,T,0,0,1,0,0,0,1,24,1
85,1,T,0,0,1,0,0,0,1,29,1
85,1,T,0,0,1,0,0,0,1,30,1
153,1,T,1,0,0,1,1,0,1,5,1
153,1,T,1,0,0,1,1,0,1,6,1
153,1,T,1,0,0,1,1,0,1,10,0
153,1,T,1,0,0,1,1,0,1,11,0
153,1,T,1,0,0,1,1,0,1,12,0
153,1,T,1,0,0,1,1,0,1,17,1
153,1,T,1,0,0,1,1,0,1,19,0
153,1,T,1,0,0,1,1,0,1,20,0
153,1,T,1,0,0,1,1,0,1,21,1
153,1,T,1,0,0,1,1,0,1,22,1
153,1,T,1,0,0,1,1,0,1,24,0
17,1,T,0,0,1,0,0,0,1,1,1
17,1,T,0,0,1,0,0,0,1,5,1
17,1,T,0,0,1,0,0,0,1,6,1
17,1,T,0,0,1,0,0,0,1,10,1
17,1,T,0,0,1,0,0,0,1,11,1
17,1,T,0,0,1,0,0,0,1,12,1
17,1,T,0,0,1,0,0,0,1,17,0
17,1,T,0,0,1,0,0,0,1,19,0
17,1,T,0,0,1,0,0,0,1,20,1
17,1,T,0,0,1,0,0,0,1,21,1
17,1,T,0,0,1,0,0,0,1,24,0
17,1,T,0,0,1,0,0,0,1,29,0
17,1,T,0,0,1,0,0,0,1,30,1
56,1,T,1,0,1,0,0,0,1,1,0
56,1,T,1,0,1,0,0,0,1,5,1
56,1,T,1,0,1,0,0,0,1,6,1
56,1,T,1,0,1,0,0,0,1,10,1
56,1,T,1,0,1,0,0,0,1,11,1
56,1,T,1,0,1,0,0,0,1,12,1
56,1,T,1,0,1,0,0,0,1,17,0
56,1,T,1,0,1,0,0,0,1,19,0
56,1,T,1,0,1,0,0,0,1,20,0
56,1,T,1,0,1,0,0,0,1,21,1
56,1,T,1,0,1,0,0,0,1,22,0
56,1,T,1,0,1,0,0,0,1,24,1
56,1,T,1,0,1,0,0,0,1,29,1
56,1,T,1,0,1,0,0,0,1,30,1
149,1,T,0,0,1,0,0,0,0,1,1
149,1,T,0,0,1,0,0,0,0,5,1
149,1,T,0,0,1,0,0,0,0,6,0
149,1,T,0,0,1,0,0,0,0,10,1
149,1,T,0,0,1,0,0,0,0,11,1
149,1,T,0,0,1,0,0,0,0,12,1
149,1,T,0,0,1,0,0,0,0,17,0
149,1,T,0,0,1,0,0,0,0,19,1
149,1,T,0,0,1,0,0,0,0,20,1
149,1,T,0,0,1,0,0,0,0,21,1
149,1,T,0,0,1,0,0,0,0,24,1
149,1,T,0,0,1,0,0,0,0,29,1
149,1,T,0,0,1,0,0,0,0,30,0
108,1,T,1,0,1,0,0,1,1,1,1
108,1,T,1,0,1,0,0,1,1,5,1
108,1,T,1,0,1,0,0,1,1,6,1
108,1,T,1,0,1,0,0,1,1,10,1
108,1,T,1,0,1,0,0,1,1,11,1
108,1,T,1,0,1,0,0,1,1,12,1
108,1,T,1,0,1,0,0,1,1,17,0
108,1,T,1,0,1,0,0,1,1,19,1
108,1,T,1,0,1,0,0,1,1,20,1
108,1,T,1,0,1,0,0,1,1,21,1
108,1,T,1,0,1,0,0,1,1,24,1
108,1,T,1,0,1,0,0,1,1,29,1
108,1,T,1,0,1,0,0,1,1,30,1
160,1,T,0,0,1,0,0,0,1,5,1
160,1,T,0,0,1,0,0,0,1,6,1
160,1,T,0,0,1,0,0,0,1,10,1
160,1,T,0,0,1,0,0,0,1,11,0
160,1,T,0,0,1,0,0,0,1,12,1
160,1,T,0,0,1,0,0,0,1,17,0
160,1,T,0,0,1,0,0,0,1,19,1
160,1,T,0,0,1,0,0,0,1,20,0
160,1,T,0,0,1,0,0,0,1,21,1
160,1,T,0,0,1,0,0,0,1,22,0
160,1,T,0,0,1,0,0,0,1,24,0
160,1,T,0,0,1,0,0,0,1,29,1
160,1,T,0,0,1,0,0,0,1,30,1
53,1,T,0,0,1,0,0,0,1,1,1
53,1,T,0,0,1,0,0,0,1,5,1
53,1,T,0,0,1,0,0,0,1,6,1
53,1,T,0,0,1,0,0,0,1,10,1
53,1,T,0,0,1,0,0,0,1,11,1
53,1,T,0,0,1,0,0,0,1,12,1
53,1,T,0,0,1,0,0,0,1,17,0
53,1,T,0,0,1,0,0,0,1,19,1
53,1,T,0,0,1,0,0,0,1,20,0
53,1,T,0,0,1,0,0,0,1,21,1
53,1,T,0,0,1,0,0,0,1,22,0
53,1,T,0,0,1,0,0,0,1,24,1
53,1,T,0,0,1,0,0,0,1,29,1
53,1,T,0,0,1,0,0,0,1,30,1
1,1,T,1,0,1,0,0,0,1,5,1
1,1,T,1,0,1,0,0,0,1,6,0
1,1,T,1,0,1,0,0,0,1,11,1
1,1,T,1,0,1,0,0,0,1,12,0
1,1,T,1,0,1,0,0,0,1,20,1
1,1,T,1,0,1,0,0,0,1,21,1
1,1,T,1,0,1,0,0,0,1,24,1
1,1,T,1,0,1,0,0,0,1,29,1
1,1,T,1,0,1,0,0,0,1,30,1
244,1,T,1,0,1,0,0,1,1,1,1
244,1,T,1,0,1,0,0,1,1,5,1
244,1,T,1,0,1,0,0,1,1,6,1
244,1,T,1,0,1,0,0,1,1,10,1
244,1,T,1,0,1,0,0,1,1,11,1
244,1,T,1,0,1,0,0,1,1,12,0
